RPI3B+,O3,SMI,8,RGB565,1048576,0.053834864,0.000273,18.575323,19.477638
RPI3B+,O3,SMI,8,RGB565,8,0.296911521,0.005062,3.368007,3.531611
RPI3B+,O3,SMI,8,RGB565,16,0.191270844,0.001063,5.228188,5.482153
RPI3B+,O3,SMI,8,RGB565,32,0.134668760,0.000478,7.425627,7.786334
RPI3B+,O3,SMI,8,RGB565,64,0.107452552,0.000455,9.306433,9.758503
RPI3B+,O3,SMI,8,RGB565,128,0.095125323,0.000843,10.512448,11.023101
RPI3B+,O3,SMI,8,RGB565,256,0.079613333,0.000554,12.560710,13.170859
RPI3B+,O3,SMI,8,RGB565,512,0.066081219,0.000809,15.132893,15.867988
RPI3B+,O3,SMI,8,RGB565,1024,0.060456802,0.000675,16.540736,17.344219
RPI3B+,O3,SMI,8,RGB565,2048,0.058037177,0.000078,17.230335,18.067316
RPI3B+,O3,SMI,8,RGB565,4096,0.055573781,0.000115,17.994097,18.868178
RPI3B+,O3,SMI,8,RGB565,8192,0.054376657,0.000300,18.390244,19.283569
RPI3B+,O3,SMI,8,RGB565,16384,0.053678250,0.000178,18.629519,19.534467
RPI3B+,O3,SMI,8,RGB565,32768,0.053254771,0.000268,18.777660,19.689804
RPI3B+,O3,SMI,8,RGB565,65536,0.055459010,0.004094,18.031335,18.907225
RPI3B+,O3,SMI,8,RGB565,131072,0.052098458,0.000235,19.194426,20.126814
RPI3B+,O3,SMI,8,RGB565,262144,0.052286281,0.000343,19.125476,20.054515
RPI3B+,O3,SMI,8,RGB565,524288,0.052640355,0.000424,18.996833,19.919623
RPI3B+,O3,SMI,8,RGB565,1048576,0.052385334,0.000145,19.089312,20.016595
RPI3B+,O3,SMI,8,RGB565,8,0.298561073,0.001157,3.349398,3.512099
RPI3B+,O3,SMI,8,RGB565,16,0.187324062,0.000522,5.338342,5.597658
RPI3B+,O3,SMI,8,RGB565,32,0.134218375,0.000363,7.450545,7.812462
RPI3B+,O3,SMI,8,RGB565,64,0.106722281,0.000702,9.370115,9.825277
RPI3B+,O3,SMI,8,RGB565,128,0.093357813,0.000224,10.711476,11.231797
RPI3B+,O3,SMI,8,RGB565,256,0.082786198,0.000494,12.079308,12.666073
RPI3B+,O3,SMI,8,RGB565,512,0.067173323,0.000378,14.886862,15.610006
RPI3B+,O3,SMI,8,RGB565,1024,0.060430011,0.000504,16.548069,17.351908
RPI3B+,O3,SMI,8,RGB565,2048,0.058217739,0.000321,17.176895,18.011280
RPI3B+,O3,SMI,8,RGB565,4096,0.055701875,0.000468,17.952717,18.824788
RPI3B+,O3,SMI,8,RGB565,8192,0.053545135,0.000504,18.675833,19.583030
RPI3B+,O3,SMI,8,RGB565,16384,0.052684896,0.000271,18.980772,19.902782
RPI3B+,O3,SMI,8,RGB565,32768,0.052268938,0.000119,19.131822,20.061169
RPI3B+,O3,SMI,8,RGB565,65536,0.052005094,0.000392,19.228886,20.162948
RPI3B+,O3,SMI,8,RGB565,131072,0.052022177,0.000292,19.222571,20.156327
RPI3B+,O3,SMI,8,RGB565,262144,0.052018385,0.000142,19.223972,20.157796
RPI3B+,O3,SMI,8,RGB565,524288,0.052278854,0.000386,19.128193,20.057364
RPI3B+,O3,SMI,8,RGB565,1048576,0.052225677,0.000378,19.147669,20.077787
RPI3B+,O3,SMI,8,RGB565,8,0.250026260,0.003633,3.999580,4.193863
RPI3B+,O3,SMI,8,RGB565,16,0.147398750,0.001240,6.784318,7.113873
RPI3B+,O3,SMI,8,RGB565,32,0.094666635,0.000555,10.563384,11.076511
RPI3B+,O3,SMI,8,RGB565,64,0.068094771,0.000770,14.685415,15.398774
RPI3B+,O3,SMI,8,RGB565,128,0.055821448,0.001075,17.914261,18.784464
RPI3B+,O3,SMI,8,RGB565,256,0.047087635,0.000450,21.236998,22.268606
RPI3B+,O3,SMI,8,RGB565,512,0.039429886,0.000640,25.361474,26.593432
RPI3B+,O3,SMI,8,RGB565,1024,0.035417427,0.000427,28.234688,29.606216
